player_id,canonical_name,display_name,variants,full_name
wta_463,bara i.,I. Bara,,Irina Bara
wta_464,seibold e.,E. Seibold,,Emily Seibold
wta_465,visscher s.,S. Visscher,,Stephanie Judith Visscher
wta_466,schmidt a.,A. Schmidt,,Antonia Schmidt
wta_467,cengiz b.,B. Cengiz,,Berfu Cengiz
wta_468,stoiber r.,R. Stoiber,,Ranah Akua Stoiber
wta_469,mazzola a.,A. Mazzola,,Alessandra Mazzola
wta_470,garcia m.,M. Garcia,,Maria Aran Teixido Garcia
wta_471,mushika m.,M. Mushika,,Mio Mushika
wta_472,dominguez s.,S. Dominguez,,Sofia Elena Cabezas Dominguez
wta_473,vaquero m.,M. Vaquero,,Maria Martinez Vaquero
wta_474,markus c.,C. Markus,,Carla Markus
wta_475,guo m.,M. Guo,,Meiqi Guo
wta_476,kovackova j.,J. Kovackova,,Jana Kovackova
wta_477,grammatikopoulou v.,V. Grammatikopoulou,,Valentini Grammatikopoulou
wta_478,williams v.,V. Williams,,Venus Williams
wta_479,appleton e.,E. Appleton,,Emily Appleton
wta_480,llaverias r.,R. Llaverias,,Ruth Roura Llaverias
wta_481,amariei i.,I. Amariei,,Ilinca Dalina Amariei
wta_482,llorca l.,L. Llorca,,Lucia Cortez Llorca
wta_483,kotliar y.,Y. Kotliar,,Yelyzaveta Kotliar
wta_484,panshina v.,V. Panshina,,Varvara Panshina
wta_485,dols s.,S. Dols,,Sara Dols
wta_486,urrutia m.,M. Urrutia,,Maria Florencia Urrutia
wta_487,sieg m.,M. Sieg,,Madison Sieg
wta_488,encheva l.,L. Encheva,,Lidia Encheva
wta_489,kokkinis t.,T. Kokkinis,,Tahlia Kokkinis
wta_490,dittmann g.,G. Dittmann,,Gina Marie Dittmann
wta_491,crossley m.,M. Crossley,,Mayu Crossley
wta_492,daems j.,J. Daems,,Josy Daems
wta_493,vogt m.,M. Vogt,,Marie Vogt
wta_494,khayrutdinova e.,E. Khayrutdinova,,Ekaterina Khayrutdinova
wta_495,burrage j.,J. Burrage,,Jodie Burrage
wta_496,lim j.,J. Lim,,Jenny Lim
wta_497,naito y.,Y. Naito,,Yuki Naito
wta_498,simion o.,O. Simion,,Oana Georgeta Simion
wta_499,bartashevich y.,Y. Bartashevich,,Yaroslava Bartashevich
wta_500,lollia m.,M. Lollia,,Mathilde Lollia
wta_501,broek i.,I. Broek,,Isis Louise Van Den Broek
wta_502,emst s.,S. Emst,,Sarah Van Emst
wta_503,zucchini a.,A. Zucchini,,Arianna Zucchini
wta_504,oz i.,I. Oz,,Ipek Oz
wta_505,bolkvadze m.,M. Bolkvadze,,Mariam Bolkvadze
wta_506,burgic e.,E. Burgic,,Ema Burgic
wta_507,mcadoo r.,R. Mcadoo,,Rasheeda Mcadoo
wta_508,mair l.,L. Mair,,Laura Mair
wta_509,li z.,Z. Li,,Zongyu Li
wta_510,lodikova d.,D. Lodikova,,Daria Lodikova
wta_511,dencheva r.,R. Dencheva,,Rositsa Dencheva
wta_512,makarova e.,E. Makarova,,Ekaterina Makarova
wta_513,popa m.,M. Popa,,Maria Sara Popa
wta_514,maklakova e.,E. Maklakova,,Ekaterina Maklakova
wta_515,stankovic a.,A. Stankovic,,Anja Stankovic
wta_516,kitahara y.,Y. Kitahara,,Yuno Kitahara
wta_517,kozyreva m.,M. Kozyreva,,Maria Kozyreva
wta_518,kulikova a.,A. Kulikova,,Anastasia Kulikova
wta_519,liu f.,F. Liu,,Fangzhou Liu
wta_520,serban i.,I. Serban,,Isabella Maria Serban
wta_521,voracek e.,E. Voracek,,Eva Marie Voracek
wta_522,klugman h.,H. Klugman,,Hannah Klugman
wta_523,mateas m.,M. Mateas,,Maria Mateas
wta_524,tormo s.,S. Tormo,,Sara Sorribes Tormo
wta_525,bhamidipaty s.,S. Bhamidipaty,,Shrivalli Rashmikaa Bhamidipaty
wta_526,gillan a.,A. Gillan,,Alice Gillan
wta_527,daniel j.,J. Daniel,,Jaeda Daniel
wta_528,hertel a.,A. Hertel,,Ania Hertel
wta_529,candiotto a.,A. Candiotto,,Ana Candiotto
wta_530,craciun g.,G. Craciun,,Georgia Andreea Craciun
wta_531,tsygourova k.,K. Tsygourova,,Katerina Tsygourova
wta_532,adams j.,J. Adams,,Julia Adams
wta_533,ovcharenko e.,E. Ovcharenko,,Ekaterina Ovcharenko
wta_534,chiesa d.,D. Chiesa,,Deborah Chiesa
wta_535,xu s.,S. Xu,,Shilin Xu
wta_536,stusek j.,J. Stusek,,Julia Stusek
wta_537,diatchenko v.,V. Diatchenko,,Vitalia Diatchenko
wta_538,koshiishi a.,A. Koshiishi,,Ayumi Koshiishi
wta_539,fullana l.,L. Fullana,,Luiza Fullana
wta_540,martic p.,P. Martic,,Petra Martic
wta_541,lahey a.,A. Lahey,,Ashley Lahey
wta_542,weckerle m.,M. Weckerle,,Marie Weckerle
wta_543,zanolini c.,C. Zanolini,,Camilla Zanolini
wta_544,falkowska w.,W. Falkowska,,Weronika Falkowska
wta_545,zhang y.,Y. Zhang,,Ying Zhang
wta_546,steur j.,J. Steur,,Joelle Lilly Sophie Steur
wta_547,vukovic d.,D. Vukovic,,Draginja Vukovic
wta_548,adeshina e.,E. Adeshina,,Esther Adeshina
wta_549,oliva m.,M. Oliva,,Maria Fernanda Navarro Oliva
wta_550,meliss v.,V. Meliss,,Verena Meliss
wta_551,bulatova a.,A. Bulatova,,Arina Bulatova
wta_552,aikawa m.,M. Aikawa,,Mayuka Aikawa
wta_553,herea c.,C. Herea,,Carmen Andreea Herea
wta_554,stephens s.,S. Stephens,,Sloane Stephens
wta_555,udvardy l.,L. Udvardy,,Luca Udvardy
wta_556,arakawa h.,H. Arakawa,,Haruna Arakawa
wta_557,cakarevic s.,S. Cakarevic,,Sara Cakarevic
wta_558,steiner v.,V. Steiner,,Valentina Steiner
wta_559,anderson r.,R. Anderson,,Robin Anderson
wta_560,guth m.,M. Guth,,Mara Guth
wta_561,desai z.,Z. Desai,,Zeel Desai
wta_562,dunne k.,K. Dunne,,Katy Dunne
wta_563,tran l.,L. Tran,,Lian Tran
wta_564,dodin o.,O. Dodin,,Oceane Dodin
wta_565,bhatia r.,R. Bhatia,,Riya Bhatia
wta_566,feistel g.,G. Feistel,,Gina Feistel
wta_567,pastikova j.,J. Pastikova,,Julie Pastikova
wta_568,chiesa e.,E. Chiesa,,Enola Chiesa
wta_569,guzman d.,D. Guzman,,Dana Guzman
wta_570,gadamauri t.,T. Gadamauri,,Tamila Gadamauri
wta_571,kovackova a.,A. Kovackova,,Alena Kovackova
wta_572,kroitor k.,K. Kroitor,,Kristina Kroitor
wta_573,goto r.,R. Goto,,Reina Goto
wta_574,perelygina e.,E. Perelygina,,Ekaterina Perelygina
wta_575,nishimura k.,K. Nishimura,,Kayo Nishimura
wta_576,ivanova d.,D. Ivanova,,Dasha Ivanova
wta_577,rapolu m.,M. Rapolu,,Malaika Rapolu
wta_578,rokusek s.,S. Rokusek,,Sarah Rokusek
wta_579,bertoldo j.,J. Bertoldo,,Jessica Bertoldo
wta_580,jialin t.,T. Jialin,,Tian Jialin
wta_581,defalco j.,J. Defalco,,Jenna Defalco
wta_582,matsuda r.,R. Matsuda,,Rinko Matsuda
wta_583,lovric p.,P. Lovric,,Pia Lovric
wta_584,kolodynska j.,J. Kolodynska,,Jana Kolodynska
wta_585,primorac i.,I. Primorac,,Iva Primorac
wta_586,otzipka j.,J. Otzipka,,Jana Otzipka
wta_587,naklo t.,T. Naklo,,Thasaporn Naklo
wta_588,raina a.,A. Raina,,Ankita Raina
wta_589,yoshimoto n.,N. Yoshimoto,,Natsuki Yoshimoto
wta_590,kuhl c.,C. Kuhl,,Carolina Kuhl
wta_591,daniele j.,J. Daniele,,Justina Maria Gonzalez Daniele
wta_592,ionescu e.,E. Ionescu,,Eva Maria Ionescu
wta_593,inisan e.,E. Inisan,,Eleejah Inisan
wta_594,tkacheva m.,M. Tkacheva,,Mariia Tkacheva
wta_595,laboutkova a.,A. Laboutkova,,Aneta Laboutkova
wta_596,svendsen j.,J. Svendsen,,Johanne Christine Svendsen
wta_597,akita s.,S. Akita,,Shiho Akita
wta_598,lukosiute a.,A. Lukosiute,,Andre Lukosiute
wta_599,yushchenko v.,V. Yushchenko,,Valeriya Yushchenko
wta_600,vagramov a.,A. Vagramov,,Alexandra Vagramov
wta_601,barbulescu b.,B. Barbulescu,,Bianca Elena Barbulescu
wta_602,kung l.,L. Kung,,Leonie Kung
wta_603,trevisan m.,M. Trevisan,,Martina Trevisan
wta_604,hewitt d.,D. Hewitt,,Dalayna Hewitt
wta_605,daavettila s.,S. Daavettila,,Sara Daavettila
wta_606,thamm m.,M. Thamm,,Mariella Thamm
wta_607,zhabrailova m.,M. Zhabrailova,,Milana Zhabrailova
wta_608,kvitova p.,P. Kvitova,,Petra Kvitova
wta_609,zeballos n.,N. Zeballos,,Noelia Zeballos
wta_610,wang m.,M. Wang,,Meiling Wang
wta_611,lachinova a.,A. Lachinova,,Adelina Lachinova
wta_612,wallberg n.,N. Wallberg,,Nellie Taraba Wallberg
wta_613,golovina m.,M. Golovina,,Maria Golovina
wta_614,ganz f.,F. Ganz,,Fiona Ganz
wta_615,davis l.,L. Davis,,Lauren Davis
wta_616,glushko l.,L. Glushko,,Lina Glushko
wta_617,iliev s.,S. Iliev,,Sarah Iliev
wta_618,refaat m.,M. Refaat,,Merna Refaat
wta_619,zaytseva k.,K. Zaytseva,,Ksenia Zaytseva
wta_620,zeltina b.,B. Zeltina,,Beatrise Zeltina
wta_621,yang y.,Y. Yang,,Ya Yi Yang
wta_622,milovanovic e.,E. Milovanovic,,Elena Milovanovic
wta_623,zhu c.,C. Zhu,,Chenting Zhu
wta_624,raggi a.,A. Raggi,,Angelica Raggi
wta_625,loeb j.,J. Loeb,,Jamie Loeb
wta_626,radwanska u.,U. Radwanska,,Urszula Radwanska
wta_627,hatouka y.,Y. Hatouka,,Yuliya Hatouka
wta_628,vlasselaer c.,C. Vlasselaer,,Clara Vlasselaer
wta_629,honer a.,A. Honer,,Amelia Honer
wta_630,bonardi b.,B. Bonardi,,Berta Bonardi
wta_631,robinson j.,J. Robinson,,Jada Robinson
wta_632,ercan m.,M. Ercan,,Melisa Ercan
wta_633,zanotti n.,N. Zanotti,,Noelia Bouzo Zanotti
wta_634,sema e.,E. Sema,,Erika Sema
wta_635,vargova n.,N. Vargova,,Nina Vargova
wta_636,szostak m.,M. Szostak,,Marine Szostak
wta_637,mortensen r.,R. Mortensen,,Rebecca Munk Mortensen
wta_638,podlinska m.,M. Podlinska,,Marcelina Podlinska
wta_639,collins k.,K. Collins,,Kylie Collins
wta_640,mi l.,L. Mi,,Lan Mi
wta_641,garcia a.,A. Garcia,,Alba Rey Garcia
wta_642,krunic a.,A. Krunic,,Aleksandra Krunic
wta_643,efremova k.,K. Efremova,,Ksenia Efremova
wta_644,plekhanova d.,D. Plekhanova,,Dasha Plekhanova
wta_645,lene e.,E. Lene,,Emma Lene
wta_646,nilsson l.,L. Nilsson,,Lea Nilsson
wta_647,lim a.,A. Lim,,Alize Lim
wta_648,kalyakina m.,M. Kalyakina,,Maria Kalyakina
wta_649,nagy a.,A. Nagy,,Adrienn Nagy
wta_650,nguyen a.,A. Nguyen,,Alexis Nguyen
wta_651,yuan c.,C. Yuan,,Chengyiyi Yuan
wta_652,korokozidi e.,E. Korokozidi,,Elena Korokozidi
wta_653,ozeki m.,M. Ozeki,,Michika Ozeki
wta_654,impe a.,A. Impe,,Amelie Van Impe
wta_655,grubor a.,A. Grubor,,Ana Grubor
wta_656,ishii s.,S. Ishii,,Sayaka Ishii
wta_657,yashina e.,E. Yashina,,Ekaterina Yashina
wta_658,lewis m.,M. Lewis,,Mary Lewis
wta_659,zhu a.,A. Zhu,,Amy Zhu
wta_660,cirotte a.,A. Cirotte,,Astrid Cirotte
wta_661,silva n.,N. Silva,,Nauhany Vitoria Leme Da Silva
wta_662,petkovic a.,A. Petkovic,,Anna Petkovic
wta_663,gomez j.,J. Gomez,,Jessica Hinojosa Gomez
wta_664,koning l.,L. Koning,,Loes Ebeling Koning
wta_665,gailis r.,R. Gailis,,Rachel Gailis
wta_666,egorova d.,D. Egorova,,Daria Egorova
wta_667,ivanova i.,I. Ivanova,,Iva Ivanova
wta_668,sato h.,H. Sato,,Hikaru Sato
wta_669,schoppe e.,E. Schoppe,,Ellie Schoppe
wta_670,fick g.,G. Fick,,Gabriella Da Silva Fick
wta_671,tichackova e.,E. Tichackova,,Eliska Tichackova
wta_672,kuwata h.,H. Kuwata,,Hiroko Kuwata
wta_673,arconada u.,U. Arconada,,Usue Maitane Arconada
wta_674,ewing s.,S. Ewing,,Salma Ewing
wta_675,bhunu v.,V. Bhunu,,Valeria Bhunu
wta_676,lacasse r.,R. Lacasse,,Raphaelle Lacasse
wta_677,sahdiieva a.,A. Sahdiieva,,Anita Sahdiieva
wta_678,saville d.,D. Saville,,Daria Saville
wta_679,webb s.,S. Webb,,Stefani Webb
wta_680,ricci b.,B. Ricci,,Beatrice Ricci
wta_681,reguer a.,A. Reguer,,Alyssa Reguer
wta_682,kobayashi h.,H. Kobayashi,,Honoka Kobayashi
wta_683,han j.,J. Han,,Jiangxue Han
wta_684,zhang r.,R. Zhang,,Ruien Zhang
wta_685,chong e.,E. Chong,,Eudice Wong Chong
wta_686,nepliy e.,E. Nepliy,,Elina Nepliy
wta_687,oana a.,A. Oana,,Anamaria Federica Oana
wta_688,moyano l.,L. Moyano,,Luciana Moyano
wta_689,brady j.,J. Brady,,Jennifer Brady
wta_690,rocchetti s.,S. Rocchetti,,Sofia Rocchetti
wta_691,lincer o.,O. Lincer,,Olivia Lincer
wta_692,tanasie l.,L. Tanasie,,Lavinia Tanasie
wta_693,kovapitukted p.,P. Kovapitukted,,Punnin Kovapitukted
wta_694,zhang j.,J. Zhang,,Junhan Zhang
wta_695,ceuca a.,A. Ceuca,,Ann Akasha Ceuca
wta_696,wang j.,J. Wang,,Jiayi Wang
wta_697,szabo b.,B. Szabo,,Briana Szabo
wta_698,fajmonova s.,S. Fajmonova,,Sarah Melany Fajmonova
wta_699,nijkamp r.,R. Nijkamp,,Rose Marie Nijkamp
wta_700,karunaratne a.,A. Karunaratne,,Adithya Karunaratne
wta_701,vaissaud d.,D. Vaissaud,,Dune Vaissaud
wta_702,vickery s.,S. Vickery,,Sachia Vickery
wta_703,markham a.,A. Markham,,Ava Markham
wta_704,kuharenko p.,P. Kuharenko,,Polina Kuharenko
wta_705,jang s.,S. Jang,,Su Jeong Jang
wta_706,martinez c.,C. Martinez,,Carmen Lopez Martinez
wta_707,kubareva a.,A. Kubareva,,Anna Kubareva
wta_708,shek c.,C. Shek,,Cheuk Ying Shek
wta_709,petretic l.,L. Petretic,,Laia Petretic
wta_710,lazarenko k.,K. Lazarenko,,Kateryna Lazarenko
wta_711,zelinskaya d.,D. Zelinskaya,,Daria Zelinskaya
wta_712,garcia c.,C. Garcia,,Caroline Garcia
wta_713,tran d.,D. Tran,,Demi Tran
wta_714,robbe a.,A. Robbe,,Alice Robbe
wta_715,cid m.,M. Cid,,Maria Garcia Cid
wta_716,sebestova i.,I. Sebestova,,Ivana Sebestova
wta_717,milovanova v.,V. Milovanova,,Victoria Milovanova
wta_718,sensano n.,N. Sensano,,Neus Torner Sensano
wta_719,novak k.,K. Novak,,Kristina Novak
wta_720,horvit m.,M. Horvit,,Mia Horvit
wta_721,mamedova e.,E. Mamedova,,Edda Mamedova
wta_722,maduzzi g.,G. Maduzzi,,Gaia Maduzzi
wta_723,sziedat f.,F. Sziedat,,Franziska Sziedat
wta_724,bogdan a.,A. Bogdan,,Ana Bogdan
wta_725,laskevich e.,E. Laskevich,,Evialina Laskevich
wta_726,biolay s.,S. Biolay,,Sophia Biolay
wta_727,yoshioka k.,K. Yoshioka,,Kisa Yoshioka
wta_728,bojica s.,S. Bojica,,Stefania Bojica
wta_729,sato n.,N. Sato,,Naho Sato
wta_730,huang y.,Y. Huang,,Yujia Huang
wta_731,balus i.,I. Balus,,Irina Balus
wta_732,wobker i.,I. Wobker,,Ida Wobker
wta_733,kolb n.,N. Kolb,,Nadiia Kolb
wta_734,plipuech p.,P. Plipuech,,Peangtarn Plipuech
wta_735,heide l.,L. Heide,,Luisa Meyer Auf Der Heide
wta_736,babel o.,O. Babel,,Oceane Babel
wta_737,yesypchuk d.,D. Yesypchuk,,Daria Yesypchuk
wta_738,lizarazo y.,Y. Lizarazo,,Yuliana Lizarazo
wta_739,wong h.,H. Wong,,Hong Yi Cody Wong
wta_740,ramirez m.,M. Ramirez,,Maria Jose Portillo Ramirez
wta_741,bertacchi a.,A. Bertacchi,,Anastasia Bertacchi
wta_742,romero c.,C. Romero,,Camila Romero
wta_743,payne b.,B. Payne,,Bella Payne
wta_744,sholokhova m.,M. Sholokhova,,Maria Sholokhova
wta_745,osuigwe v.,V. Osuigwe,,Victoria Osuigwe
wta_746,konjikusic p.,P. Konjikusic,,Petra Konjikusic
wta_747,sacco f.,F. Sacco,,Federica Sacco
wta_748,anshba a.,A. Anshba,,Amina Anshba
wta_749,mcneil c.,C. Mcneil,,Christasha Mcneil
wta_750,vasilescu a.,A. Vasilescu,,Arina Gabriela Vasilescu
wta_751,bartone k.,K. Bartone,,Kamilla Bartone
wta_752,silva j.,J. Silva,,Julia Konishi Camargo Silva
wta_753,arias v.,V. Arias,,Valentina Mediorreal Arias
wta_754,sun x.,X. Sun,,Xinran Sun
wta_755,svatikova l.,L. Svatikova,,Laura Svatikova
wta_756,kardava z.,Z. Kardava,,Zoziya Kardava
wta_757,maleckova j.,J. Maleckova,,Jesika Maleckova
wta_758,chen m.,M. Chen,,Meng Yi Chen
wta_759,mincheva v.,V. Mincheva,,Vlada Mincheva
wta_760,ahn a.,A. Ahn,,Alyssa Ahn
wta_761,black b.,B. Black,,Brooke Black
wta_762,mettraux m.,M. Mettraux,,Marie Mettraux
wta_763,fontenel c.,C. Fontenel,,Chelsea Fontenel
wta_764,firman a.,A. Firman,,Anastasiia Firman
wta_765,maines n.,N. Maines,,Noemi Maines
wta_766,errani s.,S. Errani,,Sara Errani
wta_767,amiraghyan a.,A. Amiraghyan,,Ani Amiraghyan
wta_768,obregon a.,A. Obregon,,Anne Christine Lutkemeyer Obregon
wta_769,sagandykova a.,A. Sagandykova,,Aruzhan Sagandykova
wta_770,ezzat y.,Y. Ezzat,,Yasmin Ezzat
wta_771,hageman m.,M. Hageman,,Madelief Hageman
wta_772,frodin t.,T. Frodin,,Thea Frodin
wta_773,wang y.,Y. Wang,,Yuhan Wang
wta_774,dang y.,Y. Dang,,Yiming Dang
wta_775,hanatani n.,N. Hanatani,,Nagi Hanatani
wta_776,hoedt m.,M. Hoedt,,Merel Hoedt
wta_777,wickmayer y.,Y. Wickmayer,,Yanina Wickmayer
wta_778,popa g.,G. Popa,,Giulia Safina Popa
wta_779,gonzalez m.,M. Gonzalez,,Maria Fernanda Herazo Gonzalez
wta_780,noel c.,C. Noel,,Chloe Noel
wta_781,girolami t.,T. Girolami,,Tilwith Di Girolami
wta_782,helgo m.,M. Helgo,,Malene Helgo
wta_783,jang g.,G. Jang,,Gaeul Jang
wta_784,stankiewicz m.,M. Stankiewicz,,Monika Stankiewicz
wta_785,gonzalez j.,J. Gonzalez,,Jimar Geraldine Gerald Gonzalez
wta_786,barry m.,M. Barry,,Monique Barry
wta_787,wagner s.,S. Wagner,,Stephanie Wagner
wta_788,spink i.,I. Spink,,Indianna Spink
wta_789,lee y.,Y. Lee,,Ya Hsuan Lee
wta_790,tan l.,L. Tan,,Lucie Nguyen Tan
wta_791,awad j.,J. Awad,,Jacqueline Cabaj Awad
wta_792,evans k.,K. Evans,,Kailey Evans
wta_793,gomez v.,V. Gomez,,Victoria Gomez
wta_794,reami a.,A. Reami,,Adriana Reami
wta_795,thompson b.,B. Thompson,,Belle Thompson
wta_796,jones m.,M. Jones,,Makenna Jones
wta_797,vladson l.,L. Vladson,,Laima Vladson
wta_798,haavisto e.,E. Haavisto,,Ella Haavisto
wta_799,muramatsu c.,C. Muramatsu,,Chihiro Muramatsu
wta_800,kawamura m.,M. Kawamura,,Mana Kawamura
wta_801,toma m.,M. Toma,,Maria Toma
wta_802,sevcikova l.,L. Sevcikova,,Linda Sevcikova
wta_803,radisic n.,N. Radisic,,Nika Radisic
wta_804,noguchi s.,S. Noguchi,,Sae Noguchi
wta_805,snells j.,J. Snells,,Jamilah Snells
wta_806,martins c.,C. Martins,,Carolina Bohrer Martins
wta_807,perricard d.,D. Perricard,,Daphnee Mpetshi Perricard
wta_808,dartron e.,E. Dartron,,Emeline Dartron
wta_809,hule p.,P. Hule,,Petra Hule
wta_810,paukstyte p.,P. Paukstyte,,Patricija Paukstyte
wta_811,dapkute i.,I. Dapkute,,Iveta Dapkute
wta_812,burcescu m.,M. Burcescu,,Maia Ilinca Burcescu
wta_813,maric d.,D. Maric,,Dunja Maric
wta_814,kim y.,Y. Kim,,Yujin Kim
wta_815,olsen a.,A. Olsen,,Astrid Wanja Brune Olsen
wta_816,poling l.,L. Poling,,Lilian Poling
wta_817,iyengar m.,M. Iyengar,,Maya Iyengar
wta_818,konjuh a.,A. Konjuh,,Ana Konjuh
wta_819,bayerlova m.,M. Bayerlova,,Michaela Bayerlova
wta_820,hrastar a.,A. Hrastar,,Ava Hrastar
wta_821,lazarenko m.,M. Lazarenko,,Masha Lazarenko
wta_822,argyrokastriti m.,M. Argyrokastriti,,Marianne Argyrokastriti
wta_823,marcinkevica d.,D. Marcinkevica,,Diana Marcinkevica
wta_824,bouchard e.,E. Bouchard,,Eugenie Bouchard
wta_825,gureva a.,A. Gureva,,Anastasiia Gureva
wta_826,khan l.,L. Khan,,Laquisa Khan
wta_827,vujovic l.,L. Vujovic,,Luna Vujovic
wta_828,sucha a.,A. Sucha,,Amy Sucha
wta_829,lam s.,S. Lam,,Shannon Lam
wta_830,bosman c.,C. Bosman,,Coco Bosman
wta_831,petruzelova l.,L. Petruzelova,,Lucie Petruzelova
wta_832,penickova k.,K. Penickova,,Kristina Penickova
wta_833,frey a.,A. Frey,,Anna Frey
wta_834,bajraliu l.,L. Bajraliu,,Linea Bajraliu
wta_835,kan v.,V. Kan,,Victoria Kan
wta_836,vilar r.,R. Vilar,,Raquel Gonzalez Vilar
wta_837,cvetkovic a.,A. Cvetkovic,,Anastasija Cvetkovic
wta_838,koller a.,A. Koller,,Arabella Koller
wta_839,broadus s.,S. Broadus,,Savannah Broadus
wta_840,tucakovic s.,S. Tucakovic,,Suana Tucakovic
wta_841,mansfield k.,K. Mansfield,,Kate Mansfield
wta_842,cembranos p.,P. Cembranos,,Paula Cembranos
wta_843,raschdorf c.,C. Raschdorf,,Carolin Raschdorf
wta_844,wildgruber a.,A. Wildgruber,,Anja Wildgruber
wta_845,turini v.,V. Turini,,Viola Turini
wta_846,mushika m.,M. Mushika,,Mao Mushika
wta_847,clarke c.,C. Clarke,,Chukwumelije Clarke
wta_848,snigireva a.,A. Snigireva,,Anna Snigireva
wta_849,silva j.,J. Silva,,Johanna Silva
wta_850,sarkisova k.,K. Sarkisova,,Karine Sarkisova
wta_851,veldman k.,K. Veldman,,Klara Veldman
wta_852,aguirre i.,I. Aguirre,,Isabella Barrera Aguirre
wta_853,failla j.,J. Failla,,Jessica Failla
wta_854,bennett d.,D. Bennett,,D J Bennett
wta_855,ye s.,S. Ye,,Shiyu Ye
wta_856,miyamoto a.,A. Miyamoto,,Ayumi Miyamoto
wta_857,colling s.,S. Colling,,Solymar Colling
wta_858,perez c.,C. Perez,,Claudia Ferrer Perez
wta_859,sarra f.,F. Sarra,,Federica Di Sarra
wta_860,zhenikhova s.,S. Zhenikhova,,Sonja Zhenikhova
wta_861,sibai j.,J. Sibai,,Jizelle Sibai
wta_862,gae m.,M. Gae,,Mara Gae
wta_863,rojas s.,S. Rojas,,Sofia Rojas
wta_864,boullay o.,O. Boullay,,Ophelie Boullay
wta_865,fry s.,S. Fry,,Sophia Fry
wta_866,leykina p.,P. Leykina,,Polina Leykina
wta_867,choi o.,O. Choi,,Onyu Choi
wta_868,zoppas l.,L. Zoppas,,Louna Zoppas
wta_869,chlpac a.,A. Chlpac,,Agustina Chlpac
wta_870,stamatova j.,J. Stamatova,,Julia Stamatova
wta_871,villet m.,M. Villet,,Marie Villet
wta_872,kurt i.,I. Kurt,,Irem Kurt
wta_873,blake a.,A. Blake,,Angelica Blake
wta_874,fouad n.,N. Fouad,,Nada Fouad
wta_875,simionescu d.,D. Simionescu,,Diana Ioana Simionescu
wta_876,donoso l.,L. Donoso,,Lorena Solar Donoso
wta_877,rodriguez a.,A. Rodriguez,,Ava Rodriguez
wta_878,mladenovic k.,K. Mladenovic,,Kristina Mladenovic
wta_879,ruiz c.,C. Ruiz,,Celia Cervino Ruiz
wta_880,murcia m.,M. Murcia,,Maria Camila Torres Murcia
wta_881,ruiz j.,J. Ruiz,,Julia Garcia Ruiz
wta_882,schuman a.,A. Schuman,,Aspen Schuman
wta_883,abanda f.,F. Abanda,,Francoise Abanda
wta_884,maquet m.,M. Maquet,,Margaux Maquet
wta_885,falkner z.,Z. Falkner,,Ziva Falkner
wta_886,tsujioka s.,S. Tsujioka,,Shiho Tsujioka
wta_887,wirges a.,A. Wirges,,Angelina Wirges
wta_888,mdlulwa w.,W. Mdlulwa,,Wozuko Mdlulwa
wta_889,cirpanli d.,D. Cirpanli,,Defne Cirpanli
wta_890,pircher a.,A. Pircher,,Anna Pircher
wta_891,tomase e.,E. Tomase,,Elza Tomase
wta_892,baptiste l.,L. Baptiste,,Lauryn John Baptiste
wta_893,ccuno r.,R. Ccuno,,Romina Ccuno
wta_894,giordano m.,M. Giordano,,Maddalena Giordano
wta_895,savinykh v.,V. Savinykh,,Valeria Savinykh
wta_896,zeeuw j.,J. Zeeuw,,Joy De Zeeuw
wta_897,nitture a.,A. Nitture,,Akanksha Dileep Nitture
wta_898,johnson s.,S. Johnson,,Sofia Johnson
wta_899,tupitsyna e.,E. Tupitsyna,,Ekaterina Tupitsyna
wta_900,rencheli a.,A. Rencheli,,Abigail Rencheli
wta_901,guevara c.,C. Guevara,,Carmen Gallardo Guevara
wta_902,drugdova s.,S. Drugdova,,Salma Drugdova
wta_903,suvirdjonkova d.,D. Suvirdjonkova,,Darja Suvirdjonkova
wta_904,gennaro c.,C. Gennaro,,Camilla Gennaro
wta_905,lu j.,J. Lu,,Jing Jing Lu
wta_906,salazar n.,N. Salazar,,Natalia Sousa Salazar
wta_907,ahlawat s.,S. Ahlawat,,Shruti Ahlawat
wta_908,wang t.,T. Wang,,Tianmei Wang
wta_909,peer v.,V. Peer,,Vicky Van De Peer
wta_910,sun y.,Y. Sun,,Yingqun Sun
wta_911,burdina e.,E. Burdina,,Evgeniya Burdina
wta_912,ivanov v.,V. Ivanov,,Valentina Ivanov
wta_913,milic e.,E. Milic,,Ela Nala Milic
wta_914,luciano l.,L. Luciano,,Lavinia Luciano
wta_915,vazquez c.,C. Vazquez,,Candela Vazquez
wta_916,murta i.,I. Murta,,Ines Murta
wta_917,yoruk i.,I. Yoruk,,Ilay Yoruk
wta_918,liu k.,K. Liu,,Kallista Liu
wta_919,estable j.,J. Estable,,Julieta Lara Estable
wta_920,sedlackova p.,P. Sedlackova,,Petra Sedlackova
wta_921,urbanova l.,L. Urbanova,,Lucie Urbanova
wta_922,zamarripa a.,A. Zamarripa,,Allura Zamarripa
wta_923,stagno b.,B. Stagno,,Beatrice Stagno
wta_924,rutlauka s.,S. Rutlauka,,Sabine Rutlauka
wta_925,paterno g.,G. Paterno,,Giulia Paterno
wta_926,masic m.,M. Masic,,Mila Masic
wta_927,santos a.,A. Santos,,Ana Filipa Santos
wta_928,demidova d.,D. Demidova,,Diana Demidova
